id_venda,id_cliente,id_produto,data_venda,quantidade,valor_total,custo_total_brl,prejuizo
7952,1,60,2023-01-30,10,1033135.45,985602.60531,0.0
6746,3,133,2023-01-30,2,3595.75,3551.5365460000007,0.0
8613,26,28,2023-01-30,6,81273.45,81131.8239,0.0
3387,34,106,2023-01-30,4,16662.05,17062.296216,400.24621599999955
5392,5,63,2023-01-30,15,1994396.75,2111089.19439,116692.44438999984
2068,17,122,2023-01-30,5,6612.0,6508.99307,0.0
7660,36,5,2023-01-30,14,331366.0,351061.952654,19695.952654000022
1141,17,61,2023-01-30,8,212941.55,220017.31702400002,7075.76702400003
2281,42,57,2023-01-31,15,1692766.05,1720844.7082050003,28078.658205000218
9380,37,147,2023-01-31,2,6060.0,6039.508934000001,0.0
7781,28,66,2023-01-31,8,100573.0,96286.61437600001,0.0
3364,13,71,2023-01-31,1,123665.3,125079.45487500001,1414.1548750000075
7496,27,105,2023-01-31,5,1470.6,1508.1179750000001,37.517975000000206
3392,49,68,2023-01-31,7,468280.0,427946.41219400003,0.0
911,40,16,2023-01-31,5,150030.0,143186.81420999998,0.0
1524,29,103,2023-01-31,12,21470.0,20909.16972,0.0
5649,20,128,2023-01-31,7,32555.0,30451.132859000005,0.0
3052,9,72,2023-01-31,12,1195976.0,1877081.701968,681105.701968
2322,29,147,2023-01-31,6,18180.0,18118.526802000004,0.0
3548,36,26,2023-01-31,7,114932.9,121823.09288800001,6890.19288800002
1734,17,115,2023-01-31,7,5523.3,5735.845619,212.54561899999953
7788,30,95,2023-01-31,9,596858.4,594122.859531,0.0
2419,40,22,2023-01-31,10,374802.55,389110.75531000004,14308.205310000048
1613,34,90,2023-01-31,4,300569.55,287269.67741600005,0.0
1083,10,119,2023-02-01,3,9278.65,9511.709130000001,233.05913000000146
3793,22,4,2023-02-01,2,6425.8,6637.451501999999,211.6515019999988
2920,19,50,2023-02-01,2,21424.4,22110.399762,685.9997619999995
4150,3,33,2023-02-01,1,6716.0,6435.480479999999,0.0
8156,46,83,2023-02-01,12,1617647.0,2181390.50844,563743.50844
9562,2,18,2023-02-01,7,186007.0,171644.986821,0.0
7479,14,145,2023-02-01,4,17399.0,16647.849503999998,0.0
2171,24,117,2023-02-01,6,23387.1,25058.202839999998,1671.1028399999996
2476,25,126,2023-02-01,10,25432.45,23689.24305,0.0
6552,30,46,2023-02-01,12,59805.0,58370.335452,0.0
2513,8,82,2023-02-01,3,147156.9,148667.663727,1510.7637270000123
958,18,50,2023-02-01,5,56380.0,55275.999405,0.0
9161,26,145,2023-02-01,14,60898.0,58267.47326399999,0.0
6093,6,64,2023-02-01,10,1115056.0,1083005.95062,0.0
6175,36,50,2023-02-01,13,146588.0,143717.598453,0.0
3577,14,9,2023-02-01,8,317644.0,321934.70812799997,4290.708127999969
7687,29,120,2023-02-02,2,6249.0,5856.88037,0.0
9488,47,85,2023-02-02,13,501523.0,486527.61415700003,0.0
1202,36,18,2023-02-02,4,100975.5,96497.156572,0.0
8045,28,27,2023-02-02,8,132092.0,121807.542584,0.0
5909,7,103,2023-02-02,10,17892.0,17051.1717,0.0
2264,48,143,2023-02-02,4,17746.0,16880.310676,0.0
181,28,127,2023-02-02,11,16190.85,16092.423787,0.0
3721,20,149,2023-02-02,8,9309.0,8687.564496,0.0
6453,44,17,2023-02-02,8,106694.5,108055.22619199999,1360.7261919999873
8072,6,16,2023-02-02,10,300060.0,280241.02194,0.0
4712,28,78,2023-02-02,2,231346.85,230073.949808,0.0
6267,31,113,2023-02-02,12,52740.0,48833.1186,0.0
6796,9,99,2023-02-02,6,611420.0,638659.645134,27239.64513399999
7972,43,100,2023-02-02,6,596220.95,593041.847568,0.0
782,6,113,2023-02-03,13,57134.0,54099.4545,0.0
2445,49,92,2023-02-03,13,1097347.85,1110910.90383,13563.053829999873
1110,29,68,2023-02-03,13,869662.0,795334.2906599999,0.0
4,20,23,2023-02-03,5,55893.0,53804.50109999999,0.0
3885,31,106,2023-02-03,8,33325.05,34172.13744,847.0874399999957
7683,14,104,2023-02-03,13,48269.0,49259.361059999996,990.3610599999956
1686,45,62,2023-02-03,4,408888.0,408255.92136,0.0
8961,8,21,2023-02-03,7,58084.9,59804.81262,1719.9126199999955
2860,1,37,2023-02-03,11,63407.75,63558.83457,151.08456999999908
8893,35,18,2023-02-03,7,176706.65,172690.67403,0.0
2696,13,75,2023-02-03,5,155649.9,158029.1937,2379.2937000000093
4017,17,51,2023-02-03,15,962385.0,937169.5220999998,0.0
9112,9,58,2023-02-03,14,1523544.0,1440095.6870999997,0.0
6266,8,94,2023-02-03,4,154852.85,146581.42968,0.0
1406,7,100,2023-02-03,2,198740.0,202153.09967999998,3413.099679999985
2929,45,4,2023-02-03,14,47346.0,46745.21501999999,0.0
9798,49,88,2023-02-03,10,459196.75,452456.47439999995,0.0
5947,40,56,2023-02-03,12,515865.0,495251.6612399999,0.0
4033,26,104,2023-02-03,5,17636.75,18945.9081,1309.1581000000006
1349,30,137,2023-02-04,5,16080.65,15813.94185,0.0
6285,42,31,2023-02-04,12,99397.0,148072.93452,48675.93452000001
1325,48,45,2023-02-04,10,99037.0,97002.927,0.0
8711,41,22,2023-02-04,9,337322.2,350453.78108999995,13131.581089999934
9816,43,82,2023-02-04,12,588627.6,598293.47844,9665.87844
2849,29,17,2023-02-04,11,154427.0,151937.43641999998,0.0
4361,11,48,2023-02-04,14,206309.0,202612.36967999997,0.0
2486,14,23,2023-02-04,1,11179.0,10760.900219999998,0.0
7671,2,101,2023-02-04,4,1854.0,1795.2354,0.0
7793,35,65,2023-02-04,2,51115.0,51118.38396,3.383959999999206
5354,19,21,2023-02-04,3,24893.8,25630.63398,736.8339799999994
6295,32,46,2023-02-04,11,54821.0,53832.108329999995,0.0
5272,9,149,2023-02-04,15,17454.0,16657.7229,0.0
23,7,132,2023-02-04,15,23445.0,21173.11245,0.0
3202,10,46,2023-02-05,5,23673.05,24469.14015,796.09015
8390,23,137,2023-02-05,9,30469.0,28465.095329999996,0.0
1668,18,136,2023-02-05,6,11841.0,16345.11312,4504.11312
6193,27,22,2023-02-05,9,337322.2,350453.78108999995,13131.581089999934
7901,10,23,2023-02-05,10,111786.0,107609.00219999997,0.0
3423,39,131,2023-02-05,15,14454.0,14196.80115,0.0
9277,15,81,2023-02-05,9,1044369.2,1072169.9484299999,27800.74842999992
7243,46,110,2023-02-05,13,32442.0,31579.354169999995,0.0
4675,48,56,2023-02-05,4,171955.0,165083.88708,0.0
2184,3,98,2023-02-05,5,396806.0,389433.65894999995,0.0
7017,47,149,2023-02-05,8,9309.0,8884.11888,0.0
4632,23,29,2023-02-05,3,109531.0,117720.54566999999,8189.545669999992
3326,12,96,2023-02-05,7,469628.7,466638.42582,0.0
3259,32,68,2023-02-05,14,889731.05,856513.85148,0.0
2144,37,75,2023-02-05,10,311299.8,316058.3874,4758.5874000000185
435,33,55,2023-02-05,1,109987.0,119033.03727,9046.03727
7022,5,144,2023-02-05,11,23138.2,23717.315159999995,579.1151599999939
5632,49,119,2023-02-05,1,3093.2,3189.8853,96.6853000000001
2021,18,52,2023-02-06,10,130188.95,136379.45847,6190.508470000015
6765,25,140,2023-02-06,15,47019.0,45562.569045,0.0
3821,1,32,2023-02-06,1,12502.0,13384.151858,882.1518579999993
8701,18,111,2023-02-06,8,34282.0,34031.894928,0.0
768,36,124,2023-02-06,11,39395.55,40948.466988,1552.9169879999972
7412,7,54,2023-02-06,13,1579953.0,1560627.0156100004,0.0
1065,11,125,2023-02-06,8,27217.0,26107.600784000002,0.0
9576,23,138,2023-02-06,2,8366.0,8557.562686000001,191.56268600000112
5761,24,86,2023-02-06,11,977316.3,1014931.0652470002,37614.76524700015
1701,49,49,2023-02-06,7,92850.0,95186.9807,2336.9807
1527,48,135,2023-02-06,8,12498.2,13174.71876,676.518759999999
7317,46,91,2023-02-06,7,896991.9,953076.7648710002,56084.86487100017
6594,49,39,2023-02-06,7,197058.5,190985.230667,0.0
6895,18,87,2023-02-07,13,825720.05,792622.944295,0.0
6566,10,61,2023-02-07,3,79853.2,83698.13382,3844.9338200000057
586,36,130,2023-02-07,14,58017.0,54271.78897,0.0
2981,45,57,2023-02-07,3,338553.4,348906.97621500003,10353.576215000008
5550,32,12,2023-02-07,10,27262.0,27293.409150000003,31.409150000003137
7970,32,50,2023-02-07,10,107122.0,112674.93895000001,5552.938950000011
1308,38,3,2023-02-07,1,9024.0,9066.114015000001,42.11401500000102
3152,10,147,2023-02-07,2,6060.0,6122.652410000001,62.6524100000006
4210,16,63,2023-02-07,6,839746.0,856631.8483800001,16885.848380000098
5062,27,133,2023-02-07,3,5394.1,5404.246995,10.14699500000006
9536,16,41,2023-02-07,10,100700.0,103685.17845,2985.1784500000067
1472,32,6,2023-02-07,2,23640.0,21760.07974,0.0
4424,37,43,2023-02-07,2,70194.0,64301.54948,0.0
1470,36,77,2023-02-07,7,297286.35,324221.993375,26935.643375000043
5564,3,143,2023-02-07,3,13309.0,13115.383365000002,0.0
3938,23,144,2023-02-07,9,18930.65,19657.954260000002,727.3042600000008
6344,14,73,2023-02-08,10,1360019.05,1433141.6885999998,73122.63859999971
706,21,98,2023-02-08,5,396806.0,397110.91274,304.91273999999976
4779,49,104,2023-02-08,4,14852.0,15455.524575999998,603.524575999998
8816,33,50,2023-02-08,8,90208.0,90734.54876800001,526.5487680000078
7145,10,39,2023-02-08,3,88898.0,82282.49739599999,0.0
3742,7,149,2023-02-08,11,12800.0,12456.481752,0.0
7628,21,116,2023-02-08,2,4893.45,5226.912128,333.4621280000001
1208,23,86,2023-02-08,8,748185.0,742024.617952,0.0
8014,30,110,2023-02-08,8,19964.0,19816.557663999996,0.0
4158,32,49,2023-02-08,11,145907.0,150368.42919999998,4461.429199999984
8663,20,124,2023-02-08,9,32232.55,33679.988783999994,1447.4387839999945
3594,17,89,2023-02-08,4,314712.0,308725.841408,0.0
2952,26,75,2023-02-08,14,458757.0,451204.780432,0.0
4757,13,31,2023-02-08,8,66265.0,100661.35241600001,34396.35241600001
6668,42,74,2023-02-08,9,779027.0,1042067.2640760001,263040.2640760001
1694,41,49,2023-02-08,12,159171.0,164038.28639999998,4867.286399999983
2878,23,20,2023-02-08,8,234334.6,236827.908352,2493.3083519999927
7423,25,67,2023-02-08,15,1286836.0,1305119.85942,18283.85942000011
4449,15,10,2023-02-09,5,160165.0,146874.3625,0.0
3936,44,106,2023-02-09,1,4385.0,4379.079389999999,0.0
9003,16,144,2023-02-09,1,2214.0,2210.41338,0.0
5750,48,122,2023-02-09,8,10580.0,10691.511919999999,111.51191999999901
5170,27,27,2023-02-09,1,16511.0,15962.509745,0.0
1537,18,70,2023-02-09,4,130550.9,139263.78556,8712.885559999995
941,33,5,2023-02-09,14,331366.0,360403.58038999996,29037.58038999996
6040,16,69,2023-02-09,1,43001.75,44687.57763,1685.8276299999998
2421,35,97,2023-02-09,7,947345.0,937773.36954,0.0
3004,44,139,2023-02-10,4,5700.0,5187.257656,0.0
4167,26,82,2023-02-10,5,245261.5,256597.12627000004,11335.626270000037
1178,11,60,2023-02-10,9,978760.0,914319.0840060001,0.0
3278,41,4,2023-02-10,12,40583.0,41241.944471999996,658.9444719999956
3920,2,14,2023-02-10,10,358111.0,359349.27536,1238.2753600000287
283,3,124,2023-02-10,10,35814.05,37774.59816,1960.5481599999985
7632,8,109,2023-02-10,11,6850.0,9777.872478,2927.8724779999993
2084,4,125,2023-02-10,8,25856.15,26492.433568000004,636.2835680000026
3629,12,29,2023-02-10,3,109531.0,121171.651614,11640.651614000002
5050,8,98,2023-02-11,14,1111056.0,1122380.9256520001,11324.925652000122
7691,49,13,2023-02-11,13,95676.4,92626.97469999999,0.0
6003,44,73,2023-02-11,13,1861079.0,1880628.03513,19549.035129999975
8121,26,58,2023-02-11,13,1414720.0,1376434.11269,0.0
219,9,115,2023-02-11,14,11628.0,11816.564116,188.56411599999956
4217,45,116,2023-02-11,6,15453.0,15828.394944000001,375.3949440000015
7044,14,79,2023-02-11,4,264587.0,246339.166152,0.0
2158,44,44,2023-02-11,15,153997.85,154664.38277999999,666.5327799999795
1573,3,46,2023-02-12,11,52079.95,55410.255185999995,3330.305185999998
3409,41,39,2023-02-12,6,168907.15,166114.630572,0.0
7920,25,9,2023-02-12,12,476466.0,500087.01955200004,23621.01955200004
1845,39,38,2023-02-12,5,125690.7,133868.02623000002,8177.326230000021
9632,28,27,2023-02-12,2,31371.85,32053.781396000002,681.9313960000036
738,46,3,2023-02-12,7,60010.55,64482.966113999995,4472.416113999992
5555,47,120,2023-02-12,6,18747.0,18494.92986,0.0
4500,20,145,2023-02-12,10,41324.05,43100.73456,1776.6845599999942
2291,48,6,2023-02-12,5,59101.0,55274.68558,0.0
4103,27,51,2023-02-12,9,548559.45,578786.200092,30226.750092000002
8872,15,78,2023-02-12,6,730569.0,726530.3874240001,0.0
867,13,94,2023-02-13,10,407508.0,372227.21076000005,0.0
8532,16,108,2023-02-13,10,31783.2,33871.96398,2088.7639799999997
6593,7,142,2023-02-13,6,4710.1,4978.863036000001,268.7630360000003
7593,40,19,2023-02-13,12,197188.0,196762.90068000002,0.0
2136,45,21,2023-02-13,1,8735.0,8678.151948,0.0
4194,38,72,2023-02-13,11,1041495.45,1749036.1133519998,707540.6633519998
4530,37,9,2023-02-13,14,555877.0,575748.435696,19871.435696
1831,24,136,2023-02-13,2,3947.0,5534.212512,1587.212512
9040,3,98,2023-02-13,4,317445.0,316455.485448,0.0
8596,41,130,2023-02-13,8,31495.35,31095.838608,0.0
3487,44,106,2023-02-13,15,65773.0,65082.252059999984,0.0
9066,13,105,2023-02-13,8,2352.2,2452.7848799999997,100.58487999999988
7314,17,140,2023-02-13,6,17866.65,18250.025724,383.3757239999977
8784,29,12,2023-02-13,11,28488.6,30103.476678,1614.8766780000005
1517,37,110,2023-02-14,11,27451.0,26970.764930999994,0.0
4621,32,49,2023-02-14,6,79586.0,81185.33339999999,1599.3333999999886
6429,7,133,2023-02-14,8,15142.0,14358.915432,0.0
9467,42,100,2023-02-14,5,496850.95,510106.78547999996,13255.83547999995
9750,21,109,2023-02-14,12,7472.0,10459.835532,2987.835531999999
3746,27,99,2023-02-14,2,214533.0,219738.03024599998,5205.03024599998
4945,47,127,2023-02-14,14,20606.45,21140.430065999997,533.9800659999964
2094,9,33,2023-02-14,4,26863.0,26140.832639999997,0.0
2590,47,143,2023-02-14,15,66546.0,65338.432245,0.0
8356,33,117,2023-02-14,5,19489.25,21205.4319,1716.1818999999996
1200,12,83,2023-02-15,9,1152573.25,1685136.1023900001,532562.8523900001
1528,35,98,2023-02-15,3,238083.0,239214.375597,1131.3755970000057
6191,16,105,2023-02-15,8,2476.0,2472.1387600000003,0.0
3176,39,112,2023-02-15,9,19629.0,18724.256901000004,0.0
9024,45,63,2023-02-15,15,1994396.75,2164281.73203,169884.98203000007
3853,31,112,2023-02-15,7,14503.65,14563.310923000003,59.660923000003095
5401,18,30,2023-02-15,10,306355.05,294480.73025,0.0
4417,23,40,2023-02-15,14,198577.0,201680.44449,3103.4444899999944
7194,20,13,2023-02-15,2,14719.3,14173.5259,0.0
6679,18,142,2023-02-15,1,826.0,836.358187,10.358187000000044
6831,30,34,2023-02-15,6,28029.75,30095.729496000004,2065.9794960000036
8703,40,129,2023-02-15,5,15514.45,15636.852330000002,122.4023300000008
2989,18,8,2023-02-15,13,64794.0,64594.81249000001,0.0
8730,35,6,2023-02-15,7,82741.0,76967.626666,0.0
8748,28,124,2023-02-16,10,35814.05,37706.99712,1892.947119999997
9659,42,80,2023-02-16,8,982101.45,1014120.449024,32018.99902400002
3912,23,13,2023-02-16,11,80957.1,78236.40879999999,0.0
5848,7,11,2023-02-16,5,172102.0,176533.3008,4431.300799999997
8770,30,120,2023-02-16,15,44523.65,46154.5788,1630.9288000000015
4720,43,109,2023-02-16,8,4732.9,7098.453887999999,2365.5538879999995
915,19,100,2023-02-16,1,104600.0,103853.53049599999,0.0
2110,4,116,2023-02-16,2,4893.45,5266.689536,373.23953600000004
4582,39,47,2023-02-16,13,79598.0,101989.520464,22391.520464
824,45,26,2023-02-16,6,98514.05,107366.474496,8852.424495999992
9691,42,51,2023-02-17,15,962385.0,955204.0208399999,0.0
4494,26,108,2023-02-17,15,50183.0,50982.42246,799.4224600000016
5431,24,149,2023-02-17,13,15127.0,15277.068664,150.06866400000035
2854,20,109,2023-02-17,11,6850.0,9682.189836,2832.1898359999996
675,2,148,2023-02-17,14,63648.1,65677.11276,2029.012760000005
8593,10,107,2023-02-17,8,11501.65,12294.804608,793.1546080000007
7213,13,53,2023-02-17,14,751450.0,731507.3784480001,0.0
3636,21,46,2023-02-17,6,29903.0,29928.016872,25.01687200000015
742,8,99,2023-02-17,3,305710.0,332838.67520399997,27128.67520399997
166,28,111,2023-02-17,2,8570.0,8548.900368,0.0
3882,24,129,2023-02-17,15,48993.0,46703.13516,0.0
2714,41,150,2023-02-17,9,14070.45,15040.778148000001,970.3281480000005
2359,31,69,2023-02-17,12,543180.0,533145.053088,0.0
9261,34,39,2023-02-18,6,177797.0,164489.09426399998,0.0
4806,16,103,2023-02-18,7,12524.0,12440.75028,0.0
1062,30,58,2023-02-18,8,827067.15,838747.59248,11680.442479999969
3689,6,135,2023-02-18,8,12498.2,13238.094239999999,739.8942399999978
8550,19,1,2023-02-18,5,157332.35,170032.4292,12700.079200000007
4482,1,81,2023-02-18,9,1099336.0,1092802.338972,0.0
1362,5,55,2023-02-18,7,769910.0,849265.615156,79355.61515600001
3558,6,9,2023-02-18,3,119116.0,123798.338256,4682.338256000003
7963,43,82,2023-02-18,13,671243.0,660624.020524,0.0
4099,9,98,2023-02-18,5,396806.0,396927.75758000003,121.75758000003407
443,15,91,2023-02-18,5,674430.0,684043.87986,9613.879859999986
2342,34,30,2023-02-18,10,322479.0,293178.641,0.0
7843,32,93,2023-02-18,3,301431.0,302857.60609200003,1426.606092000031
556,38,40,2023-02-18,9,127656.0,129078.44045999998,1422.4404599999834
1859,32,139,2023-02-18,7,9475.3,8988.869876,0.0
5077,30,102,2023-02-18,3,2496.0,3119.627748,623.6277479999999
8984,4,37,2023-02-19,9,51878.55,53003.400732,1124.850731999999
1386,30,114,2023-02-19,13,9871.45,10308.674376,437.2243760000001
3156,39,52,2023-02-19,13,178153.0,178146.14516400002,0.0
4550,37,7,2023-02-19,9,166885.55,172199.14509600002,5313.595096000034
8873,8,150,2023-02-19,10,16457.0,16711.975720000002,254.97572000000218
9090,20,55,2023-02-19,6,626926.85,727941.955848,101015.10584800004
3060,5,60,2023-02-19,8,826508.55,804775.018464,0.0
7316,49,139,2023-02-19,12,17099.0,15409.491216,0.0
5463,18,141,2023-02-19,11,52600.0,53899.411456,1299.4114560000016
9430,18,73,2023-02-19,6,816012.0,859488.41772,43476.41772000003
2161,37,13,2023-02-19,6,44158.85,42332.5668,0.0
9994,43,39,2023-02-20,10,296328.0,274148.49043999997,0.0
372,42,77,2023-02-20,7,312933.0,326210.1619,13277.161900000006
7916,15,56,2023-02-20,12,490071.75,504782.07729600003,14710.327296000032
2503,18,91,2023-02-20,6,809316.0,820852.6558320001,11536.655832000077
495,2,43,2023-02-20,8,280775.0,258783.417472,0.0
1212,8,124,2023-02-20,7,26390.0,26183.464944,0.0
9853,36,88,2023-02-20,10,459196.75,486385.53692,27188.786919999984
3289,40,87,2023-02-20,13,869179.0,797483.404172,0.0
4177,40,82,2023-02-20,8,413072.0,406537.85878400004,0.0
2999,14,119,2023-02-21,13,42326.0,42266.51156,0.0
827,47,91,2023-02-21,5,640708.5,684043.87986,43335.37985999999
709,24,94,2023-02-21,8,309706.65,298804.362944,0.0
8833,27,107,2023-02-21,15,21565.95,23052.75864,1486.8086399999993
5144,11,146,2023-02-21,7,3472.0,3605.159768,133.15976799999999
1311,12,4,2023-02-21,7,23673.0,23822.380203999997,149.38020399999732
3876,6,97,2023-02-21,13,1759356.0,1731492.170928,0.0
7023,20,127,2023-02-21,2,3099.0,3049.671608,0.0
1836,46,86,2023-02-21,5,444235.2,463551.48874000006,19316.288740000047
6766,38,135,2023-02-21,10,15622.75,16547.6178,924.8678
7350,19,129,2023-02-21,14,45727.0,43589.592816,0.0
387,5,115,2023-02-21,12,9967.0,10029.369936000001,62.36993600000096
3556,37,43,2023-02-21,12,400103.9,388175.126208,0.0
504,7,102,2023-02-21,8,6323.2,8319.007328,1995.8073279999999
4328,10,106,2023-02-21,4,16662.05,17414.865888,752.815888000001
5861,45,131,2023-02-21,14,12815.5,13505.331896,689.8318959999997
278,21,129,2023-02-21,1,3102.7,3113.542344,10.84234400000014
3177,24,7,2023-02-22,10,185428.6,190295.01260000002,4866.412600000011
9662,18,23,2023-02-22,3,33536.0,32725.536059999995,0.0
420,38,12,2023-02-22,5,12949.45,13655.94405,706.4940499999993
4181,15,115,2023-02-22,6,4734.8,4987.49622,252.6962199999998
5601,12,98,2023-02-22,14,1055503.2,1105371.9164600002,49868.71646000026
5629,5,9,2023-02-22,10,397055.0,410423.7508,13368.75079999998
7973,24,76,2023-02-22,9,1333784.0,1301038.15842,0.0
5352,25,135,2023-02-22,14,23023.0,23041.059299999997,18.059299999997165
3211,4,22,2023-02-22,8,315623.0,315787.64728000003,164.6472800000338
5347,25,53,2023-02-23,15,764868.75,773480.9907000001,8612.240700000082
243,40,98,2023-02-23,14,1055503.2,1096824.6756600002,41321.47566000023
212,5,9,2023-02-23,4,150880.9,162900.06672,12019.166720000008
2072,21,145,2023-02-23,2,8265.0,8423.86896,158.8689599999998
5718,13,47,2023-02-23,14,81434.95,107526.39197999999,26091.44197999999
1471,46,68,2023-02-23,9,571970.3,553853.0611800001,0.0
2620,38,16,2023-02-23,3,90018.0,86479.86005999999,0.0
2464,42,99,2023-02-23,6,611420.0,656948.7502199999,45528.75021999993
3471,36,91,2023-02-23,13,1753518.0,1755193.5729900002,1675.572990000248
8921,13,118,2023-02-23,9,36894.2,36837.94977,0.0
7096,16,108,2023-02-23,14,44496.1,46959.661140000004,2463.5611400000053
5834,45,72,2023-02-23,10,996646.0,1574572.3884,577926.3884
996,31,4,2023-02-24,12,38553.85,40664.843052,2110.993051999998
7011,22,64,2023-02-24,7,780539.0,774096.978214,0.0
2155,19,83,2023-02-24,2,256127.6,371234.78053999995,115107.18053999994
3463,41,79,2023-02-24,5,314197.3,303615.156165,0.0
5509,12,126,2023-02-24,6,15258.9,14513.39193,0.0
737,22,106,2023-02-24,5,20827.8,21676.087229999997,848.2872299999981
2132,47,18,2023-02-24,8,212580.0,200303.971304,0.0
2417,24,110,2023-02-24,7,17469.0,17257.848810999996,0.0
4353,21,128,2023-02-24,2,9301.0,8836.476838,0.0
7773,29,102,2023-02-24,12,9484.8,12425.489556,2940.689556000001
7557,18,119,2023-02-24,4,13023.0,12949.82164,0.0
8181,9,42,2023-02-24,3,17979.0,19632.466161,1653.4661610000003
